ISIN,Country,Region,Sector,Rating,Currency,Issue_Date,Maturity_Date,MTY_YEARS,Coupon,YLD_YTM_MID,DUR_ADJ_MID,Price,Outstanding_Amount_M,Market_Value,Benchmark_Weight
POE86O3Z0ANI,Poland,Europe,Industrial,A+,EUR,2023-04-29,2030-03-13,6.8772,5.5781,5.9715,5.1579,96.0615,6903.01,6631.14,0.0012867018446356916
POK5J42OI6OA,Poland,Europe,Government,BBB+,USD,2022-03-20,2031-03-29,9.0324,7.6833,7.2862,6.7743,103.6214,1567.64,1624.41,0.0003151993991145812
MEFN33VM89I9,Mexico,North America,Technology,AAA,USD,2024-01-07,2045-10-01,21.7502,3.3816,3.6977,16.3126,95.1582,8616.29,8199.1,0.0015909477245771467
SWGX32UEW9G6,Switzerland,Europe,Financial,BBB,USD,2024-03-24,2031-08-27,7.4318,7.9275,7.2003,5.5739,103.022,6510.61,6707.37,0.0013014934614039365
INSPD2SW24WJ,Indonesia,Asia,Industrial,BB,USD,2023-05-26,2032-04-19,8.9073,10.6569,10.0455,6.6805,104.307,1038.84,1083.58,0.0002102571179028557
MET8HDPWVBZ7,Mexico,North America,Financial,BBB,USD,2023-08-15,2036-02-20,12.5263,8.8163,7.7745,9.3947,109.237,6010.37,6565.54,0.0012739728657560267
POCN0EQWMI6K,Poland,Europe,Financial,BBB+,USD,2023-09-20,2025-12-10,2.227,6.0003,6.8969,1.6703,95.4711,714.41,682.06,0.00013234645327232116
GBTI221XJ7WW,United Kingdom,Europe,Utility,AAA,USD,2025-05-12,2027-09-17,2.3527,2.0442,3.6012,1.7645,97.2925,1995.1,1941.08,0.00037664582810579303
GEUDQVDK6DRN,Germany,Europe,Government,BBB-,USD,2025-08-01,2052-08-31,27.104,5.7747,7.2886,20.328,69.8577,5512.43,3850.86,0.0007472182257400387
SP4ORAC8CYNL,Spain,Europe,Communications,A-,EUR,2025-08-01,2038-01-30,12.5069,6.4042,6.8881,9.3802,96.6978,8317.44,8042.78,0.0015606154992956033
US63GAGUVB99,United States,North America,Government,BB+,AUD,2025-05-20,2034-09-28,9.366,7.4631,8.3728,7.0245,94.3694,508.61,479.97,9.313304867184118e-05
NERWTF07GBAS,Netherlands,Europe,Corporate,A-,AUD,2021-12-29,2024-05-22,2.3998,4.7578,5.9095,1.7998,100.0385,1890.54,1891.27,0.0003669807299656084
USF5EHLH07JR,United States,North America,Utility,BBB-,USD,2021-11-22,2048-04-08,26.3956,6.9364,7.5697,19.7967,89.4414,4742.72,4241.96,0.0008231070007375531
GE8MTK0RSOGG,Germany,Europe,Government,AA,EUR,2022-11-13,2032-10-07,9.9071,2.0657,4.2295,7.4303,84.6271,2466.37,2087.22,0.0004050027331892417
PEY5KOV1L28R,Peru,Latin America,Industrial,A-,JPY,2022-09-10,2032-07-09,9.8382,7.777,6.6743,7.3787,109.3543,2021.87,2211.0,0.0004290209192521217
ME5P03WVPUNW,Mexico,North America,Energy,A-,USD,2022-02-23,2024-03-21,2.0756,5.5936,6.3678,1.5567,98.1922,3810.54,3741.65,0.0007260271924557671
MECGBSVK3X8M,Mexico,North America,Energy,A+,USD,2024-08-16,2032-06-28,7.8737,7.2266,5.5009,5.9053,110.3126,5790.02,6387.12,0.0012393523716750844
ISBGL2MCXN2E,Israel,Middle East,Energy,A,USD,2021-12-08,2024-08-23,2.7118,5.1008,5.5998,2.0338,100.73,1220.78,1229.69,0.00023860820180693874
GELALQ26UNVS,Germany,Europe,Industrial,BB+,USD,2023-08-07,2043-07-27,19.9847,7.3234,9.7024,14.9885,65.0125,3562.22,2315.89,0.00044937370270773226
SWDKV54C6P1L,Switzerland,Europe,Communications,BB+,USD,2021-11-26,2034-01-25,12.1744,8.6046,9.008,9.1308,94.8316,6525.31,6188.06,0.0012007269061905402
CHLH2R9PEGLN,China,Asia,Communications,AA,USD,2022-04-09,2030-02-26,7.8908,3.0438,3.4753,5.9181,95.3265,3674.3,3502.58,0.0006796382140905004
MEUKX496K4O6,Mexico,North America,Technology,A,USD,2024-11-12,2049-12-31,25.1533,7.7466,6.3975,18.865,126.5096,1515.74,1917.55,0.000372080083089962
SP7BXCD20J1O,Spain,Europe,Corporate,A+,JPY,2023-07-23,2049-01-08,25.4835,6.0774,5.7353,19.1126,108.4558,4102.03,4448.89,0.000863259555609033
USULWOZQ48EN,United States,North America,Corporate,BBB-,GBP,2022-10-10,2038-06-21,15.7085,7.3524,7.566,11.7813,95.9509,7320.4,7023.99,0.0013629301884295387
RUWBBADLYPGG,Russia,Europe,Financial,BBB-,AUD,2024-01-13,2037-05-17,13.3513,7.0773,7.4357,10.0135,95.1861,3878.41,3691.71,0.0007163368692049978
AU6N6975J2D8,Australia,Asia,Corporate,BBB+,USD,2023-12-09,2046-04-10,22.3522,5.2334,6.6326,16.7641,74.3902,2798.1,2081.52,0.00040389670910975865
USCLW3JGEQE5,United States,North America,Utility,A-,EUR,2023-05-08,2031-09-21,8.3796,7.5495,6.4846,6.2847,106.2321,714.74,759.29,0.00014733210935275598
ME158OQESUX9,Mexico,North America,Corporate,BBB+,EUR,2024-02-21,2033-01-10,8.8956,7.1784,7.2269,6.6717,100.1377,3259.55,3264.04,0.0006333520765606944
MEL0IJKCU5X0,Mexico,North America,Utility,A+,USD,2023-03-09,2038-05-11,15.1858,5.218,5.8919,11.3893,93.7583,3637.79,3410.74,0.0006618176436589694
NEHC8CAH3GDH,Netherlands,Europe,Government,BB+,AUD,2026-02-22,2054-11-28,28.784,8.4971,8.1797,21.588,105.6088,2389.71,2523.74,0.0004897047737464267
ISVS41LQFS6H,Israel,Middle East,Corporate,AA,GBP,2025-05-18,2049-07-12,24.1675,2.9486,4.9793,18.1256,63.2053,1755.54,1109.59,0.00021530408041291798
USN95S2GKFL5,United States,North America,Technology,BBB+,GBP,2025-09-18,2055-05-02,29.6407,5.7725,6.6783,22.2305,79.3695,2636.42,2092.52,0.0004060311415438488
RUXF50I6GBXQ,Russia,Europe,Technology,BBB-,CAD,2022-04-13,2049-12-13,27.6888,7.9134,7.6667,20.7666,106.4221,2922.53,3110.22,0.0006035049495596263
USJ7DPFSSBJD,United States,North America,Communications,A,USD,2026-03-14,2029-10-09,3.5757,5.3869,6.356,2.6818,97.1679,7131.71,6929.73,0.0013446400428625078
CAX0PKOVTRPY,Canada,North America,Energy,A+,USD,2024-08-15,2030-07-23,5.9418,6.251,6.2379,4.4563,99.29,3624.74,3599.0,0.0006983474845718616
GEX8HBBJCDIW,Germany,Europe,Utility,BBB,CAD,2023-07-05,2026-01-30,2.578,6.2105,6.6173,1.9335,98.3389,8437.92,8297.76,0.0016100916431178133
QAZOD05JH2MK,Qatar,Middle East,Industrial,AA+,EUR,2024-06-05,2032-03-19,7.7937,4.0043,3.2445,5.8452,103.6016,5553.89,5753.92,0.0011164866791963672
JAV0DSZRK6IL,Japan,Asia,Technology,A+,USD,2023-07-11,2044-04-27,20.813,5.7685,5.766,15.6097,98.8879,2570.09,2541.51,0.0004931528523240433
TUCG6FARMGJC,Turkey,Europe,Corporate,BB-,USD,2025-06-24,2027-12-19,2.4881,8.7288,9.5,1.866,98.0284,7325.37,7180.94,0.0013933846584777614
HOY4V8URID3U,Hong Kong,Asia,Corporate,AA+,EUR,2021-07-29,2030-11-12,9.2977,3.1915,3.7196,6.9733,96.1156,7937.87,7629.53,0.00148042875353308
FR94SGFDK0Q0,France,Europe,Communications,A-,USD,2022-06-16,2041-11-09,19.415,6.195,7.3264,14.5612,84.4127,7035.65,5938.98,0.0011523955943102513
CH9JRNAMZ614,China,Asia,Technology,BB-,CAD,2022-11-08,2048-05-24,25.5597,8.5118,9.4899,19.1697,80.5207,3060.16,2464.06,0.0004781245075949267
US6VEY0A94XF,United States,North America,Government,BBB,USD,2023-11-22,2051-10-12,27.9074,8.7349,7.8519,20.9306,119.7518,7456.89,8929.76,0.0017327244884219025
MERI09M0G8W8,Mexico,North America,Communications,A,EUR,2024-09-20,2034-03-11,9.478,6.8214,5.643,7.1085,108.0773,8041.44,8690.97,0.0016863898410640486
TU5Y6Q8SJY5O,Turkey,Europe,Energy,A-,USD,2023-12-11,2037-06-02,13.4875,4.5965,5.8821,10.1157,85.3795,7108.59,6069.27,0.0011776769762954884
KUP9LBSMWPQ8,Kuwait,Middle East,Corporate,AA-,EUR,2023-09-02,2043-10-10,20.1191,4.7997,4.7979,15.0893,100.1448,642.13,643.06,0.0001247789200969106
CA2K8RYQF8WX,Canada,North America,Utility,A,JPY,2022-10-20,2050-12-07,28.153,5.8735,5.1641,21.1148,114.8385,7956.39,9137.0,0.001772937195480161
CAKK2ABKVBLP,Canada,North America,Energy,BBB,USD,2023-07-17,2047-08-20,24.1109,6.2846,7.7897,18.0831,72.592,1290.42,936.74,0.00018176438530087403
USXAJMK4X1FD,United States,North America,Technology,A-,USD,2021-05-27,2036-04-13,14.8908,7.3975,6.5327,11.1681,108.3467,7354.76,7968.64,0.001546229424689836
INJ9HVCHRM3W,India,Asia,Communications,AA,AUD,2022-04-22,2048-12-26,26.7007,5.4774,5.2695,20.0255,103.1857,9006.42,9293.34,0.0018032733015479478
CAP8DJKLUYLU,Canada,North America,Energy,A+,USD,2025-03-23,2031-07-26,6.3477,7.1901,6.3692,4.7608,102.9967,8204.65,8450.52,0.0016397330884479599
AUYHETKDUWTN,Australia,Asia,Energy,AA-,GBP,2025-06-15,2046-06-30,21.0569,5.2568,5.5531,15.7927,96.5297,5285.85,5102.41,0.000990068126911451
NE5PEPL7ZQPP,Netherlands,Europe,Corporate,A+,EUR,2021-11-24,2047-05-11,25.478,3.7988,4.6223,19.1085,84.2273,5825.12,4906.35,0.0009520247793634768
CAOAU8P1WKIS,Canada,North America,Industrial,A+,USD,2024-03-14,2041-11-08,17.6681,6.7657,5.8034,13.2511,112.2025,5409.95,6070.1,0.001177838028924606
CAETUK1OOA35,Canada,North America,Corporate,BB,USD,2022-04-05,2025-11-19,3.6287,9.0103,8.5823,2.7215,102.8878,4517.33,4647.78,0.0009018520344105048
NEQBB3XMDKRL,Netherlands,Europe,Industrial,BBB+,EUR,2023-06-07,2035-10-12,12.3584,7.2414,6.7386,9.2688,105.7088,1300.57,1374.82,0.0002667691271850755
KRC0Y0BHF0RI,South Korea,Asia,Corporate,AA-,USD,2021-05-05,2043-06-04,22.0973,4.4483,4.5071,16.573,98.804,1913.49,1890.6,0.00036685072362644105
POY4KL9ARYEA,Poland,Europe,Communications,A,AUD,2022-07-01,2049-12-18,27.4876,6.0507,6.321,20.6157,94.646,4789.21,4532.8,0.000879541394294897
KUVEDHR3PCEO,Kuwait,Middle East,Government,BB,USD,2021-09-04,2035-10-25,14.1502,8.2005,8.5877,10.6126,95.9265,5457.81,5235.49,0.001015890878577698
GB934T3Y4WPW,United Kingdom,Europe,Communications,BB,EUR,2021-12-25,2043-03-14,21.2328,8.5702,8.8902,15.9246,94.8362,6932.71,6574.72,0.001275754146641931
BRG3XG0TRKY8,Brazil,Latin America,Energy,AAA,USD,2022-10-01,2026-12-23,4.2327,1.7449,3.0088,3.1745,96.9558,2908.26,2819.73,0.0005471384697615491
CARYOZDPPBQU,Canada,North America,Corporate,BB,USD,2023-04-05,2041-03-07,17.9362,10.0605,8.4853,13.4522,120.5024,3820.0,4603.2,0.0008932017618730739
SWAKX6WB68Q0,Switzerland,Europe,Industrial,BBB,USD,2023-10-17,2042-03-31,18.4664,10.1094,7.2442,13.8498,138.7807,5172.01,7177.75,0.0013927656730718754
FRJ9M4SMZOCX,France,Europe,Technology,AA+,EUR,2026-02-11,2031-11-30,5.8048,4.8623,4.612,4.3536,101.1185,8508.03,8603.19,0.0016693570702400096
FRMZMZ2K1KO6,France,Europe,Industrial,A,AUD,2024-02-25,2043-11-24,19.7591,4.4123,6.0246,14.8193,76.9928,9143.32,7039.7,0.0013659785460240438
PEXNQXU71SEL,Peru,Latin America,Financial,A-,USD,2026-03-16,2037-04-19,11.1037,6.9216,6.955,8.3278,99.4804,7227.61,7190.06,0.0013951542970049345
TU8MWOB4FDD7,Turkey,Europe,Technology,A-,EUR,2023-07-24,2030-08-04,7.0371,6.0902,6.6145,5.2778,99.6387,8724.16,8692.64,0.001686713886715406
USR1930I6G61,United States,North America,Financial,BB,USD,2023-06-16,2046-10-20,23.3631,9.3158,9.1525,17.5224,102.9013,633.76,652.14,0.00012654079705159594
CAPCWE4C1V47,Canada,North America,Industrial,A+,AUD,2023-08-14,2042-07-08,18.915,4.7548,4.4541,14.1863,105.0341,6886.22,7232.88,0.0014034630603529108
USLZN9UHJPKH,United States,North America,Financial,AA+,JPY,2022-11-30,2043-05-11,20.4588,2.6601,3.6726,15.3441,84.9574,5432.65,4615.44,0.0008955768030542797
ZAF33GUWYH36,South Africa,Africa,Financial,BBB-,EUR,2025-06-29,2040-08-15,15.1401,8.0065,8.1812,11.3551,99.377,9085.79,9029.19,0.0017520178172329556
TUMOTCG06XR3,Turkey,Europe,Utility,AA+,USD,2022-09-01,2029-12-01,7.2564,3.302,3.014,5.4423,100.1236,1907.27,1909.63,0.0003705432917374171
NEURMWUECPNC,Netherlands,Europe,Utility,BB-,EUR,2022-02-20,2049-04-25,27.196,8.3069,9.7224,20.397,72.1054,9837.98,7093.71,0.0013764586092754267
CAC2KEIVLI77,Canada,North America,Financial,A-,USD,2022-11-16,2052-04-02,29.3978,7.7424,6.9705,22.0484,116.7443,6371.41,7438.26,0.001443314854290496
CAJZC58CU47S,Canada,North America,Government,BBB+,USD,2023-12-03,2035-08-28,11.7448,7.2713,6.9761,8.8086,102.9126,4136.83,4257.32,0.0008260874445727918
GEOCZDQ7JBMJ,Germany,Europe,Government,AAA,USD,2024-11-08,2041-09-29,16.9029,3.6365,3.5917,12.6772,101.8318,2614.73,2662.63,0.0005166548938164979
USM1FT07X5IC,United States,North America,Financial,AA,EUR,2023-09-29,2038-09-06,14.9497,3.0816,3.995,11.2123,89.7407,2131.09,1912.46,0.0003710924229909148
